Client Order ID,Instrument,Side,Price,Quantity
aaa75159,Rose,2,56.99,300
aaa75160,Orchid,1,98.55,140
aaa75161,Rose,1,35.12,310
aaa75162,Lotus,1,76.94,940
aaa75163,Lotus,2,13.57,730
aaa75164,Lavender,2,0.62,820
aaa75165,Lavender,1,76.63,880
aaa75166,Lavender,2,58.13,800
aaa75167,Lavender,2,54.92,110
aaa75168,Tulip,2,82.85,840
aaa75169,Orchid,1,47.08,520
aaa75170,Orchid,2,5.49,160
aaa75171,Lotus,2,67.70,670
aaa75172,Lavender,2,31.01,660
aaa75173,Lavender,1,3.17,80
aaa75174,Orchid,1,60.62,770
aaa75175,Lotus,1,63.22,160
aaa75176,Tulip,1,78.45,610
aaa75177,Lotus,1,37.12,410
aaa75178,Lotus,1,39.45,700
aaa75179,Tulip,1,24.73,690
aaa75180,Orchid,2,82.84,740
aaa75181,Tulip,1,35.28,50
aaa75182,Lavender,2,88.10,920
aaa75183,Lavender,1,35.73,610
aaa75184,Tulip,1,45.47,320
aaa75185,Lotus,1,70.57,670
aaa75186,Lavender,2,96.51,770
aaa75187,Orchid,1,68.69,90
aaa75188,Lavender,1,49.86,690
aaa75189,Rose,2,18.26,170
aaa75190,Orchid,1,15.38,640
aaa75191,Rose,1,49.30,680
aaa75192,Lavender,1,11.24,130
aaa75193,Lavender,1,94.17,730
aaa75194,Orchid,1,23.54,320
aaa75195,Lavender,1,6.79,10
aaa75196,Orchid,2,23.75,720
aaa75197,Orchid,2,90.89,790
aaa75198,Lotus,2,25.97,750
aaa75199,Rose,1,98.01,440
aaa75200,Lavender,2,11.95,570
aaa75201,Tulip,1,51.18,590
aaa75202,Tulip,2,18.32,370
aaa75203,Lotus,2,73.05,790
aaa75204,Orchid,2,77.90,720
aaa75205,Rose,2,13.57,520
aaa75206,Orchid,1,93.11,640
aaa75207,Rose,2,59.77,320
aaa75208,Lotus,2,35.99,700
aaa75209,Orchid,2,55.82,120
aaa75210,Orchid,1,39.09,140
aaa75211,Lotus,2,4.76,170
aaa75212,Tulip,1,98.49,250
aaa75213,Lotus,2,84.86,310
aaa75214,Tulip,2,98.58,570
aaa75215,Lavender,1,96.83,570
aaa75216,Tulip,1,68.17,670
aaa75217,Orchid,1,47.41,90
aaa75218,Lavender,1,83.86,100
aaa75219,Lavender,1,19.03,920
aaa75220,Orchid,1,59.85,400
aaa75221,Lavender,2,96.08,430
aaa75222,Tulip,2,20.46,750
aaa75223,Orchid,2,44.43,520
aaa75224,Lavender,1,63.12,540
aaa75225,Rose,2,54.21,500
aaa75226,Lotus,1,56.80,340
aaa75227,Tulip,1,79.67,40
aaa75228,Lotus,1,18.34,410
aaa75229,Tulip,2,40.24,990
aaa75230,Lavender,1,77.98,650
aaa75231,Orchid,2,87.79,220
aaa75232,Orchid,2,54.01,810
aaa75233,Rose,2,13.02,460
aaa75234,Lavender,1,31.99,170
aaa75235,Rose,1,45.34,820
aaa75236,Orchid,2,54.04,560
aaa75237,Lavender,1,81.36,80
aaa75238,Lavender,1,75.05,780
aaa75239,Lotus,2,41.29,150
aaa75240,Orchid,1,12.82,10
aaa75241,Orchid,1,4.30,850
aaa75242,Lotus,2,14.13,800
aaa75243,Orchid,1,42.69,950
aaa75244,Lavender,2,41.18,100
aaa75245,Rose,1,11.56,370
aaa75246,Tulip,2,89.64,610
aaa75247,Tulip,2,83.79,820
aaa75248,Lotus,2,30.18,690
aaa75249,Lotus,1,25.35,260
aaa75250,Lotus,2,30.74,980
aaa75251,Lotus,1,77.61,930
aaa75252,Lotus,2,51.48,150
aaa75253,Orchid,1,27.12,480
aaa75254,Rose,1,66.31,820
aaa75255,Rose,2,29.91,560
aaa75256,Rose,2,53.40,170
aaa75257,Orchid,1,41.68,490
aaa75258,Lotus,2,14.18,370
aaa75259,Tulip,2,90.90,950
aaa75260,Lotus,2,35.42,570
aaa75261,Orchid,1,8.25,520
aaa75262,Rose,2,22.74,410
aaa75263,Lavender,2,70.03,510
aaa75264,Lavender,1,15.67,680
aaa75265,Tulip,1,85.95,940
aaa75266,Tulip,1,97.20,490
aaa75267,Tulip,1,35.46,300
aaa75268,Orchid,1,41.70,770
aaa75269,Lavender,1,40.08,360
aaa75270,Lavender,1,73.50,40
aaa75271,Lavender,1,85.89,620
aaa75272,Tulip,1,90.36,930
aaa75273,Rose,1,1.22,910
aaa75274,Lotus,1,75.22,620
aaa75275,Orchid,1,20.87,430
aaa75276,Lotus,1,54.96,120
aaa75277,Rose,2,17.91,900
aaa75278,Lotus,2,98.90,900
aaa75279,Lavender,1,35.53,290
aaa75280,Lotus,1,96.24,200
aaa75281,Tulip,1,71.04,940
aaa75282,Tulip,2,44.76,60
aaa75283,Orchid,1,17.12,50
aaa75284,Lotus,2,1.99,410
aaa75285,Tulip,1,64.25,900
aaa75286,Lavender,2,63.80,560
aaa75287,Orchid,2,31.78,80
aaa75288,Orchid,1,50.22,590
aaa75289,Orchid,2,64.04,730
aaa75290,Lavender,1,35.96,600
aaa75291,Tulip,1,75.16,940
aaa75292,Lavender,1,33.51,470
aaa75293,Rose,2,11.93,890
aaa75294,Rose,2,30.76,80
aaa75295,Orchid,2,36.71,930
aaa75296,Rose,2,33.54,560
aaa75297,Lavender,1,47.08,850
aaa75298,Rose,2,6.22,250
aaa75299,Tulip,1,75.73,80
aaa75300,Lotus,1,93.04,100
aaa75301,Rose,1,40.91,40
aaa75302,Lavender,1,61.55,550
aaa75303,Orchid,1,23.18,260
aaa75304,Tulip,1,59.01,960
aaa75305,Lavender,1,86.70,490
aaa75306,Lotus,2,81.49,480
aaa75307,Lavender,2,82.61,670
aaa75308,Tulip,1,76.97,70
aaa75309,Rose,1,99.66,120
aaa75310,Lotus,2,89.76,710
aaa75311,Rose,2,69.80,100
aaa75312,Tulip,2,31.39,610
aaa75313,Orchid,1,32.85,0
aaa75314,Rose,2,75.09,670
aaa75315,Orchid,2,79.15,840
aaa75316,Orchid,2,97.03,530
aaa75317,Orchid,2,10.64,380
aaa75318,Lotus,1,1.69,600
aaa75319,Tulip,2,44.11,710
aaa75320,Rose,1,24.41,950
aaa75321,Tulip,2,20.85,360
aaa75322,Rose,1,40.50,30
aaa75323,Tulip,2,34.92,70
aaa75324,Tulip,1,84.78,580
aaa75325,Rose,2,46.25,780
aaa75326,Rose,1,61.25,860
aaa75327,Lotus,1,35.38,390
aaa75328,Tulip,2,83.59,960
aaa75329,Tulip,2,76.62,230
aaa75330,Lotus,1,30.22,920
aaa75331,Rose,1,24.31,770
aaa75332,Lavender,2,76.10,540
aaa75333,Lotus,1,42.17,220
aaa75334,Lavender,1,12.89,710
aaa75335,Orchid,2,82.97,500
aaa75336,Lotus,1,14.45,640
aaa75337,Orchid,1,83.94,270
aaa75338,Orchid,2,85.44,280
aaa75339,Lotus,2,83.99,830
aaa75340,Lavender,2,32.29,210
aaa75341,Lotus,1,9.80,600
aaa75342,Rose,1,86.87,190
aaa75343,Orchid,2,91.21,900
aaa75344,Rose,2,28.15,830
aaa75345,Orchid,2,3.05,290
aaa75346,Tulip,2,31.30,640
aaa75347,Lotus,1,5.36,500
aaa75348,Lavender,2,65.00,910
aaa75349,Orchid,1,5.99,670
aaa75350,Rose,2,68.62,780
aaa75351,Orchid,2,48.12,830
aaa75352,Orchid,2,48.19,850
aaa75353,Orchid,2,62.95,140
aaa75354,Orchid,1,76.65,500
aaa75355,Tulip,1,45.50,290
aaa75356,Rose,1,98.17,20
aaa75357,Orchid,1,60.44,20
aaa75358,Lavender,2,14.12,380
aaa75359,Orchid,2,77.59,980
aaa75360,Orchid,1,43.47,390
aaa75361,Rose,1,49.61,800
aaa75362,Orchid,2,81.50,740
aaa75363,Tulip,1,8.56,410
aaa75364,Orchid,1,55.12,150
aaa75365,Lotus,2,1.49,650
aaa75366,Rose,1,86.07,480
aaa75367,Tulip,2,76.47,650
aaa75368,Lavender,2,39.51,530
aaa75369,Tulip,1,19.11,420
aaa75370,Orchid,2,18.50,500
aaa75371,Rose,1,86.35,20
aaa75372,Lotus,2,17.36,120
aaa75373,Rose,2,84.48,940
aaa75374,Orchid,2,63.99,850
aaa75375,Orchid,2,6.47,960
aaa75376,Orchid,2,49.71,760
aaa75377,Lotus,1,64.86,790
aaa75378,Tulip,1,33.16,980
aaa75379,Orchid,1,56.29,90
aaa75380,Lotus,2,7.67,230
aaa75381,Lavender,2,98.62,210
aaa75382,Lotus,1,35.50,160
aaa75383,Lavender,2,63.86,90
aaa75384,Lotus,2,74.33,830
aaa75385,Lotus,2,44.93,780
aaa75386,Lavender,2,92.84,940
aaa75387,Lavender,1,45.14,90
aaa75388,Orchid,1,95.07,820
aaa75389,Rose,2,42.06,420
aaa75390,Lavender,1,22.69,320
aaa75391,Lavender,1,20.63,520
aaa75392,Lotus,1,96.77,540
aaa75393,Lotus,1,63.60,970
aaa75394,Lotus,1,61.91,860
aaa75395,Orchid,2,26.71,600
aaa75396,Lavender,2,30.68,480
aaa75397,Tulip,2,13.33,730
aaa75398,Lavender,2,30.69,910
aaa75399,Lotus,2,59.57,760
aaa75400,Orchid,1,50.71,530
aaa75401,Orchid,1,89.99,420
aaa75402,Lotus,2,53.76,100
aaa75403,Tulip,2,67.11,860
aaa75404,Orchid,2,96.88,500
aaa75405,Lotus,2,76.47,130
aaa75406,Tulip,1,85.11,570
aaa75407,Lotus,2,60.94,970
aaa75408,Lavender,1,57.66,340
aaa75409,Lotus,2,35.13,610
aaa75410,Rose,2,3.66,120
aaa75411,Lavender,2,92.32,80
aaa75412,Lotus,2,88.69,60
aaa75413,Tulip,2,3.56,960
aaa75414,Orchid,1,13.37,940
aaa75415,Rose,2,82.81,900
aaa75416,Orchid,1,73.98,900
aaa75417,Orchid,2,69.95,530
aaa75418,Lavender,2,17.81,690
aaa75419,Lotus,1,5.66,280
aaa75420,Lavender,2,3.82,940
aaa75421,Orchid,1,17.30,280
aaa75422,Lavender,1,53.58,360
aaa75423,Lotus,2,82.93,110
aaa75424,Lavender,1,7.27,270
aaa75425,Rose,2,76.47,660
aaa75426,Tulip,2,59.86,990
aaa75427,Orchid,2,62.60,870
aaa75428,Lotus,1,80.54,10
aaa75429,Lotus,1,1.25,230
aaa75430,Orchid,1,28.13,360
aaa75431,Lavender,1,70.41,880
aaa75432,Lotus,1,59.89,620
aaa75433,Tulip,2,53.49,460
aaa75434,Tulip,1,7.94,150
aaa75435,Orchid,1,59.12,280
aaa75436,Tulip,2,73.73,800
aaa75437,Rose,1,96.24,550
aaa75438,Lavender,2,2.25,730
aaa75439,Orchid,2,65.58,390
aaa75440,Orchid,1,27.55,780
aaa75441,Lotus,2,85.78,390
aaa75442,Lotus,1,52.92,700
aaa75443,Tulip,1,60.30,50
aaa75444,Orchid,1,75.40,640
aaa75445,Rose,1,93.68,870
aaa75446,Rose,2,27.36,370
aaa75447,Tulip,1,75.86,550
aaa75448,Tulip,1,31.47,750
aaa75449,Lotus,1,64.76,980
aaa75450,Lavender,1,67.29,420
aaa75451,Lotus,2,67.90,90
aaa75452,Tulip,1,99.29,940
aaa75453,Orchid,2,93.26,620
aaa75454,Tulip,1,27.63,360
aaa75455,Orchid,1,64.73,800
aaa75456,Lavender,1,53.11,750
aaa75457,Rose,1,79.80,960
aaa75458,Tulip,1,73.91,860
aaa75459,Lotus,1,57.27,430
aaa75460,Rose,1,48.81,150
aaa75461,Lavender,1,19.28,870
aaa75462,Orchid,2,38.94,120
aaa75463,Tulip,1,25.89,640
aaa75464,Tulip,2,10.14,400
aaa75465,Tulip,2,28.46,610
aaa75466,Rose,2,24.74,200
aaa75467,Lavender,2,67.40,470
aaa75468,Orchid,1,93.19,690
aaa75469,Tulip,2,33.28,470
aaa75470,Tulip,1,93.90,70
aaa75471,Lotus,2,45.43,340
aaa75472,Rose,2,36.92,600
aaa75473,Lotus,1,3.88,210
aaa75474,Rose,1,87.29,220
aaa75475,Rose,2,80.10,340
aaa75476,Rose,1,58.32,20
aaa75477,Lotus,1,94.37,900
aaa75478,Lotus,1,3.60,690
aaa75479,Lavender,2,47.87,530
aaa75480,Rose,2,87.90,830
aaa75481,Lotus,1,31.41,220
aaa75482,Lotus,1,0.35,670
aaa75483,Tulip,2,59.72,80
aaa75484,Rose,1,47.54,460
aaa75485,Lotus,2,56.41,90
aaa75486,Lotus,1,87.70,560
aaa75487,Rose,1,66.31,860
aaa75488,Orchid,1,87.15,140
aaa75489,Orchid,1,4.12,610
aaa75490,Lotus,1,26.26,740
aaa75491,Rose,1,20.66,10
aaa75492,Rose,1,46.97,80
aaa75493,Lotus,1,16.59,100
aaa75494,Orchid,2,73.10,880
aaa75495,Orchid,1,35.51,880
aaa75496,Orchid,1,97.41,530
aaa75497,Lotus,2,70.75,200
aaa75498,Orchid,1,27.09,970
aaa75499,Lotus,2,16.08,460
aaa75500,Tulip,1,34.29,50
aaa75501,Orchid,1,5.84,640
aaa75502,Rose,1,64.77,990
aaa75503,Lotus,1,28.79,610
aaa75504,Tulip,1,44.57,560
aaa75505,Tulip,1,10.90,440
aaa75506,Orchid,1,42.63,400
aaa75507,Tulip,1,48.79,20
aaa75508,Lavender,1,61.80,730
aaa75509,Tulip,2,90.74,790
aaa75510,Tulip,1,98.02,50
aaa75511,Tulip,1,81.92,130
aaa75512,Tulip,1,32.76,680
aaa75513,Lavender,1,20.41,820
aaa75514,Lotus,2,68.82,590
aaa75515,Orchid,1,23.05,920
aaa75516,Orchid,1,11.12,320
aaa75517,Tulip,1,56.27,650
aaa75518,Lavender,1,40.15,680
aaa75519,Lavender,1,55.67,690
aaa75520,Lavender,1,18.95,440
aaa75521,Orchid,2,49.58,690
aaa75522,Lavender,1,45.59,360
aaa75523,Lotus,2,49.34,480
aaa75524,Rose,2,68.56,290
aaa75525,Tulip,2,83.08,100
aaa75526,Lotus,1,89.45,80
aaa75527,Lavender,2,72.61,690
aaa75528,Lotus,2,54.43,670
aaa75529,Lavender,2,16.71,480
aaa75530,Tulip,2,52.89,330
aaa75531,Orchid,1,87.43,410
aaa75532,Lotus,1,43.43,70
aaa75533,Tulip,1,20.10,820
aaa75534,Orchid,1,62.25,290
aaa75535,Tulip,2,46.20,770
aaa75536,Rose,2,17.15,430
aaa75537,Orchid,2,10.32,800
aaa75538,Lotus,2,9.34,790
aaa75539,Tulip,2,90.27,480
aaa75540,Rose,2,52.90,750
aaa75541,Lotus,1,84.32,270
aaa75542,Tulip,1,58.53,960
aaa75543,Tulip,1,51.78,880
aaa75544,Tulip,2,76.59,210
aaa75545,Lavender,1,90.34,490
aaa75546,Tulip,1,0.42,730
aaa75547,Orchid,2,18.18,890
aaa75548,Rose,2,94.83,860
aaa75549,Rose,2,38.94,900
aaa75550,Rose,1,29.25,290
aaa75551,Rose,2,59.19,900
aaa75552,Lavender,2,75.36,870
aaa75553,Lotus,1,2.95,770
aaa75554,Rose,2,31.70,990
aaa75555,Orchid,2,6.71,520
aaa75556,Tulip,2,84.72,80
aaa75557,Lotus,1,9.84,220
aaa75558,Orchid,1,44.80,540
aaa75559,Orchid,2,51.73,310
aaa75560,Rose,2,75.59,760
aaa75561,Lavender,2,21.00,60
aaa75562,Lavender,2,11.53,370
aaa75563,Lavender,1,40.56,580
aaa75564,Lotus,2,69.85,410
aaa75565,Lotus,2,22.94,630
aaa75566,Orchid,2,7.22,50
aaa75567,Orchid,2,70.86,220
aaa75568,Orchid,1,76.77,900
aaa75569,Rose,1,42.07,560
aaa75570,Rose,2,12.04,990
aaa75571,Tulip,1,12.54,320
aaa75572,Rose,1,33.51,850
aaa75573,Orchid,2,96.90,360
aaa75574,Lotus,2,49.09,640
aaa75575,Lotus,1,13.33,550
aaa75576,Orchid,2,56.09,860
aaa75577,Lotus,1,97.25,700
aaa75578,Rose,1,49.69,590
aaa75579,Orchid,2,74.15,140
aaa75580,Rose,1,55.31,580
aaa75581,Tulip,1,10.56,60
aaa75582,Orchid,2,86.36,550
aaa75583,Rose,1,94.97,950
aaa75584,Tulip,2,28.14,960
aaa75585,Lavender,1,67.97,550
aaa75586,Rose,1,24.16,710
aaa75587,Rose,2,89.53,0
aaa75588,Rose,2,25.91,120
aaa75589,Rose,2,37.88,570
aaa75590,Orchid,2,46.90,830
aaa75591,Lavender,1,94.44,210
aaa75592,Tulip,2,4.60,90
aaa75593,Tulip,2,88.87,400
aaa75594,Lavender,2,39.66,850
aaa75595,Tulip,2,36.69,220
aaa75596,Lavender,2,19.68,980
aaa75597,Rose,2,12.24,640
aaa75598,Rose,1,6.69,610
aaa75599,Lavender,1,54.07,750
aaa75600,Lavender,1,39.87,340
aaa75601,Orchid,2,66.87,750
aaa75602,Lavender,1,26.20,220
aaa75603,Lotus,2,22.71,650
aaa75604,Lotus,1,18.57,460
aaa75605,Tulip,2,90.51,200
aaa75606,Tulip,1,99.29,680
aaa75607,Tulip,2,37.77,920
aaa75608,Lavender,1,86.89,850
aaa75609,Orchid,1,54.82,430
aaa75610,Rose,1,38.51,240
aaa75611,Orchid,2,62.48,500
aaa75612,Tulip,1,68.40,960
aaa75613,Lotus,1,56.35,990
aaa75614,Rose,2,54.83,150
aaa75615,Orchid,1,45.03,10
aaa75616,Lotus,2,29.59,620
aaa75617,Orchid,1,84.43,500
aaa75618,Rose,2,38.23,610
aaa75619,Orchid,1,82.54,910
aaa75620,Lotus,2,72.71,70
aaa75621,Lotus,1,4.69,490
aaa75622,Tulip,2,56.91,810
aaa75623,Orchid,1,29.47,920
aaa75624,Rose,1,27.03,290
aaa75625,Lavender,2,47.62,940
aaa75626,Tulip,1,80.86,200
aaa75627,Orchid,2,14.75,950
aaa75628,Lotus,1,84.73,400
aaa75629,Orchid,1,28.87,620
aaa75630,Lotus,1,60.53,250
aaa75631,Lotus,2,95.61,20
aaa75632,Lotus,2,21.86,640
aaa75633,Rose,2,46.41,550
aaa75634,Rose,1,53.68,950
aaa75635,Lavender,2,28.18,930
aaa75636,Rose,2,0.26,880
aaa75637,Lotus,1,7.14,860
aaa75638,Rose,2,65.03,80
aaa75639,Rose,1,48.74,880
aaa75640,Rose,1,67.72,230
aaa75641,Rose,2,80.25,710
aaa75642,Lavender,2,30.43,490
aaa75643,Lotus,1,36.54,550
aaa75644,Orchid,2,3.40,840
aaa75645,Tulip,2,48.23,520
aaa75646,Tulip,2,1.82,20
aaa75647,Rose,2,43.52,370
aaa75648,Tulip,2,47.97,220
aaa75649,Tulip,2,96.53,380
aaa75650,Rose,1,42.42,960
aaa75651,Lotus,1,52.00,800
aaa75652,Rose,2,19.04,940
aaa75653,Rose,1,30.32,520
aaa75654,Lotus,2,64.59,740
aaa75655,Rose,1,9.27,690
aaa75656,Orchid,2,40.13,910
aaa75657,Rose,2,81.17,860
aaa75658,Orchid,1,78.82,210
aaa75659,Lavender,2,37.59,790
aaa75660,Lotus,2,22.64,300
aaa75661,Orchid,1,31.55,740
aaa75662,Tulip,1,26.66,60
aaa75663,Orchid,2,97.90,790
aaa75664,Orchid,2,31.85,390
aaa75665,Orchid,2,85.43,940
aaa75666,Rose,1,24.91,940
aaa75667,Lotus,2,58.29,230
aaa75668,Tulip,2,7.60,230
aaa75669,Lotus,2,97.96,0
aaa75670,Orchid,1,79.81,350
aaa75671,Lotus,2,65.19,270
aaa75672,Rose,2,37.68,810
aaa75673,Orchid,2,31.60,580
aaa75674,Lotus,1,90.59,330
aaa75675,Rose,2,65.93,520
aaa75676,Lavender,1,15.43,970
aaa75677,Lotus,2,60.11,520
aaa75678,Lotus,1,78.93,660
aaa75679,Lotus,1,91.20,790
aaa75680,Rose,1,56.65,890
aaa75681,Rose,1,37.10,310
aaa75682,Lotus,1,90.69,670
aaa75683,Orchid,2,85.53,90
aaa75684,Lavender,1,70.86,570
aaa75685,Lavender,2,46.73,360
aaa75686,Rose,2,76.88,520
aaa75687,Rose,1,13.10,700
aaa75688,Lotus,1,16.07,730
aaa75689,Tulip,2,84.01,810
aaa75690,Lotus,1,64.19,870
aaa75691,Orchid,1,15.02,40
aaa75692,Orchid,2,71.28,290
aaa75693,Lotus,2,38.24,130
aaa75694,Tulip,1,86.02,440
aaa75695,Lotus,1,36.42,390
aaa75696,Lotus,1,97.23,940
aaa75697,Orchid,2,80.24,240
aaa75698,Tulip,1,75.60,770
aaa75699,Lavender,2,37.55,610
aaa75700,Lotus,2,18.51,510
aaa75701,Lotus,2,40.92,340
aaa75702,Lavender,1,90.32,910
aaa75703,Tulip,1,67.37,580
aaa75704,Orchid,2,71.89,170
aaa75705,Orchid,1,61.55,720
aaa75706,Tulip,1,63.88,300
aaa75707,Rose,1,26.13,800
aaa75708,Lotus,1,31.31,130
aaa75709,Rose,1,57.98,400
aaa75710,Tulip,2,23.24,110
aaa75711,Lavender,2,5.80,760
aaa75712,Tulip,1,64.81,670
aaa75713,Tulip,1,87.82,250
aaa75714,Lotus,2,54.59,120
aaa75715,Lotus,1,76.64,620
aaa75716,Tulip,1,24.58,950
aaa75717,Lotus,2,81.17,210
aaa75718,Lotus,2,80.68,350
aaa75719,Lotus,1,43.99,620
aaa75720,Rose,1,30.56,10
aaa75721,Rose,1,30.98,310
aaa75722,Orchid,2,69.76,20
aaa75723,Orchid,2,49.74,840
aaa75724,Rose,1,41.85,410
aaa75725,Lavender,1,53.72,800
aaa75726,Lotus,1,29.52,590
aaa75727,Lotus,1,13.56,40
aaa75728,Tulip,2,48.51,220
aaa75729,Rose,1,90.12,610
aaa75730,Lotus,1,11.08,450
aaa75731,Orchid,1,62.72,570
aaa75732,Rose,1,46.81,30
aaa75733,Orchid,2,91.93,630
aaa75734,Lavender,1,15.15,720
aaa75735,Rose,1,84.15,690
aaa75736,Lavender,1,95.00,800
aaa75737,Lotus,1,51.93,60
aaa75738,Rose,2,12.15,110
aaa75739,Orchid,1,9.31,460
aaa75740,Orchid,2,71.18,620
aaa75741,Orchid,2,61.90,120
aaa75742,Orchid,2,66.67,170
aaa75743,Tulip,1,6.46,630
aaa75744,Lavender,1,37.30,250
aaa75745,Lotus,2,90.75,640
aaa75746,Lavender,2,66.37,810
aaa75747,Orchid,1,57.47,750
aaa75748,Rose,2,26.39,10
aaa75749,Rose,2,11.90,210
aaa75750,Orchid,1,43.29,320
aaa75751,Lavender,1,96.09,520
aaa75752,Lotus,2,44.09,950
aaa75753,Lotus,1,67.89,40
aaa75754,Lotus,1,26.81,60
aaa75755,Lotus,2,89.17,210
aaa75756,Lavender,1,74.38,740
aaa75757,Rose,2,99.52,670
aaa75758,Lavender,1,52.36,230
aaa75759,Tulip,2,57.70,810
aaa75760,Tulip,2,19.51,180
aaa75761,Rose,2,13.26,520
aaa75762,Lotus,2,23.31,90
aaa75763,Orchid,2,43.06,20
aaa75764,Tulip,1,6.89,950
aaa75765,Lavender,1,94.51,860
aaa75766,Orchid,1,77.39,650
aaa75767,Rose,2,5.26,60
aaa75768,Orchid,1,84.99,950
aaa75769,Tulip,1,48.19,610
aaa75770,Orchid,1,72.05,120
aaa75771,Rose,1,57.19,140
aaa75772,Orchid,2,64.02,300
aaa75773,Lavender,1,45.07,150
aaa75774,Rose,2,37.00,440
aaa75775,Orchid,2,8.06,440
aaa75776,Rose,1,77.16,340
aaa75777,Tulip,2,16.54,650
aaa75778,Rose,2,13.00,970
aaa75779,Orchid,1,86.58,160
aaa75780,Orchid,2,17.42,220
aaa75781,Lotus,2,4.52,400
aaa75782,Lotus,1,4.38,260
aaa75783,Tulip,1,60.52,330
aaa75784,Tulip,1,64.91,520
aaa75785,Lotus,2,7.87,450
aaa75786,Tulip,1,32.89,350
aaa75787,Orchid,1,14.44,960
aaa75788,Tulip,2,16.58,360
aaa75789,Orchid,1,96.13,210
aaa75790,Orchid,2,67.06,570
aaa75791,Lavender,1,79.17,590
aaa75792,Lotus,1,53.54,320
aaa75793,Tulip,1,34.86,80
aaa75794,Tulip,1,75.22,980
aaa75795,Orchid,1,45.56,100
aaa75796,Orchid,2,20.04,750
aaa75797,Rose,1,27.35,890
aaa75798,Lotus,1,17.84,470
aaa75799,Lotus,1,59.55,560
aaa75800,Lotus,1,61.62,260
aaa75801,Rose,1,23.28,120
aaa75802,Tulip,1,94.15,900
aaa75803,Lavender,1,80.31,400
aaa75804,Lotus,1,5.38,60
aaa75805,Rose,1,72.15,390
aaa75806,Orchid,1,82.53,10
aaa75807,Lotus,2,24.72,690
aaa75808,Tulip,1,98.09,530
aaa75809,Orchid,2,35.38,450
aaa75810,Rose,2,66.45,810
aaa75811,Lavender,1,70.59,820
aaa75812,Tulip,1,98.62,400
aaa75813,Tulip,2,96.22,180
aaa75814,Lavender,1,38.17,820
aaa75815,Tulip,1,58.16,730
aaa75816,Tulip,1,10.49,550
aaa75817,Tulip,1,85.39,430
aaa75818,Rose,2,92.96,480
aaa75819,Orchid,1,28.75,600
aaa75820,Rose,2,19.93,370
aaa75821,Lavender,1,49.57,420
aaa75822,Orchid,1,24.82,260
aaa75823,Lotus,2,52.67,970
aaa75824,Orchid,2,4.19,280
aaa75825,Orchid,1,58.90,870
aaa75826,Lavender,2,67.50,340
aaa75827,Lavender,1,60.31,540
aaa75828,Rose,1,84.12,310
aaa75829,Orchid,2,57.79,170
aaa75830,Tulip,2,85.10,940
aaa75831,Lotus,1,54.28,420
aaa75832,Rose,1,25.86,560
aaa75833,Orchid,2,14.81,200
aaa75834,Lavender,1,59.37,280
aaa75835,Lotus,1,90.19,0
aaa75836,Rose,1,44.39,610
aaa75837,Orchid,1,99.18,760
aaa75838,Rose,1,11.05,700
aaa75839,Lavender,2,91.91,970
aaa75840,Lavender,1,19.34,240
aaa75841,Lavender,1,97.72,120
aaa75842,Orchid,2,98.39,700
aaa75843,Tulip,1,26.09,40
aaa75844,Rose,2,63.85,730
aaa75845,Lotus,1,1.12,230
aaa75846,Orchid,1,71.94,350
aaa75847,Lavender,2,83.98,640
aaa75848,Lavender,2,39.91,610
aaa75849,Orchid,2,71.40,90
aaa75850,Tulip,2,88.12,10
aaa75851,Lotus,1,69.86,670
aaa75852,Lavender,1,17.02,140
aaa75853,Lavender,2,37.22,170
aaa75854,Lavender,2,40.32,330
aaa75855,Lavender,1,38.05,270
aaa75856,Rose,1,46.20,880
aaa75857,Lotus,1,31.68,650
aaa75858,Orchid,1,13.01,20
aaa75859,Lotus,2,33.82,540
aaa75860,Lotus,2,91.42,30
aaa75861,Lotus,1,34.94,800
aaa75862,Tulip,2,35.47,550
aaa75863,Lotus,1,63.92,70
aaa75864,Lavender,2,95.88,860
aaa75865,Lotus,1,74.24,810
aaa75866,Orchid,1,85.95,90
aaa75867,Lotus,2,79.70,10
aaa75868,Tulip,2,52.21,510
aaa75869,Orchid,2,45.60,570
aaa75870,Orchid,2,54.46,390
aaa75871,Orchid,1,15.64,80
aaa75872,Tulip,2,11.55,160
aaa75873,Orchid,2,68.40,100
aaa75874,Lotus,2,98.34,290
aaa75875,Lavender,1,91.59,850
aaa75876,Orchid,1,93.12,920
aaa75877,Lotus,1,72.75,410
aaa75878,Tulip,2,97.04,500
aaa75879,Rose,2,64.79,710
aaa75880,Rose,2,6.65,670
aaa75881,Lavender,1,84.32,310
aaa75882,Rose,2,38.82,80
aaa75883,Lotus,2,91.83,270
aaa75884,Lavender,2,6.83,260
aaa75885,Tulip,2,78.65,940
aaa75886,Rose,2,39.21,170
aaa75887,Lavender,2,87.80,500
aaa75888,Tulip,2,69.95,880
aaa75889,Lotus,2,8.16,620
aaa75890,Lavender,2,84.66,480
aaa75891,Lotus,2,29.79,620
aaa75892,Tulip,1,62.95,100
aaa75893,Lavender,2,84.22,690
aaa75894,Orchid,2,29.83,20
aaa75895,Lavender,1,26.02,630
aaa75896,Orchid,1,81.75,570
aaa75897,Tulip,1,23.62,680
aaa75898,Rose,1,92.71,830
aaa75899,Lotus,2,42.90,790
aaa75900,Rose,2,33.29,680
aaa75901,Rose,2,72.63,910
